0,1,2,3,4,5,pre_max_value,max_index,name,real
3.69E-13,2.32E-08,3.91E-12,2.23E-07,1.90E-13,0.99999976,0.99999976,5,other\637848426359231891_RTEC_Regular_DEF.JPG,5
8.27E-08,2.79E-13,1.37E-13,0.004775342,4.51E-15,0.9952246,0.9952246,5,other\637848426360013229_RTEC_Regular_DEF.JPG,5
1.39E-10,2.96E-21,1.87E-12,0.000158855,3.03E-15,0.9998411,0.9998411,5,other\637848426360325784_RTEC_Regular_DEF.JPG,5
1.13E-10,9.46E-21,2.45E-12,0.000259566,7.35E-15,0.9997404,0.9997404,5,other\637848426360639008_RTEC_Regular_DEF.JPG,5
1.94E-12,1.05E-07,3.72E-11,2.91E-07,8.90E-14,0.99999964,0.99999964,5,other\637848426361576575_RTEC_Regular_DEF.JPG,5
3.67E-14,1.19E-11,1.94E-13,1.88E-09,1.87E-15,1,1,5,other\637848426362045333_RTEC_Regular_DEF.JPG,5
7.40E-12,3.60E-20,2.57E-06,2.80E-07,4.55E-12,0.99999714,0.99999714,5,other\637848426362983056_RTEC_Regular_DEF.JPG,5
1.16E-12,4.57E-07,1.06E-11,7.46E-07,5.91E-14,0.9999988,0.9999988,5,other\637848426366733443_RTEC_Regular_DEF.JPG,5
7.03E-15,1.71E-07,5.18E-13,5.10E-06,3.55E-13,0.99999475,0.99999475,5,other\637848426367358602_RTEC_Regular_DEF.JPG,5
8.77E-12,4.97E-15,8.82E-09,1.45E-05,1.65E-11,0.9999856,0.9999856,5,other\637848426370952594_RTEC_Regular_DEF.JPG,5
6.31E-11,1.01E-09,8.77E-08,0.000316627,5.72E-12,0.99968326,0.99968326,5,other\637848426371421338_RTEC_Regular_DEF.JPG,5
1.22E-10,0.005125465,9.29E-08,2.78E-06,4.58E-08,0.99487174,0.99487174,5,other\637848426371889760_RTEC_Regular_DEF.JPG,5
1.79E-10,6.79E-07,5.67E-11,1.41E-06,2.89E-14,0.99999785,0.99999785,5,other\637848426372671127_RTEC_Regular_DEF.JPG,5
3.11E-15,1.80E-11,4.21E-14,2.20E-09,1.23E-15,1,1,5,other\637848426373296906_RTEC_Regular_DEF.JPG,5
2.12E-11,1.72E-05,3.55E-08,3.43E-08,3.09E-06,0.99997973,0.99997973,5,other\637848426373765562_RTEC_Regular_DEF.JPG,5
3.25E-14,2.89E-10,9.66E-13,1.34E-08,3.36E-15,1,1,5,other\637848426374703148_RTEC_Regular_DEF.JPG,5
2.41E-14,3.87E-11,1.26E-13,1.11E-08,4.78E-15,1,1,5,other\637848426375172166_RTEC_Regular_DEF.JPG,5
1.08E-12,1.89E-08,9.39E-12,4.97E-07,6.09E-14,0.9999995,0.9999995,5,other\637848426376109585_RTEC_Regular_DEF.JPG,5
3.52E-12,5.95E-09,3.58E-12,4.34E-07,3.67E-14,0.9999995,0.9999995,5,other\637848426376578442_RTEC_Regular_DEF.JPG,5
4.88E-13,9.11E-10,1.52E-12,1.74E-07,2.56E-14,0.9999999,0.9999999,5,other\637848426377203478_RTEC_Regular_DEF.JPG,5
6.94E-12,2.45E-08,4.74E-11,1.83E-06,1.41E-13,0.9999981,0.9999981,5,other\637848426377672398_RTEC_Regular_DEF.JPG,5
6.90E-13,4.26E-07,1.61E-11,4.54E-07,1.41E-13,0.99999917,0.99999917,5,other\637848426378141205_RTEC_Regular_DEF.JPG,5
7.65E-12,0.99821585,1.42E-09,2.86E-08,2.43E-12,0.00178411,0.99821585,1,other\637848426378610101_RTEC_Regular_DEF.JPG,5
1.10E-11,1.14E-07,2.05E-11,2.49E-07,1.49E-13,0.99999964,0.99999964,5,other\637848426379078806_RTEC_Regular_DEF.JPG,5
6.58E-14,9.06E-09,8.40E-12,1.68E-07,6.04E-14,0.9999999,0.9999999,5,other\637848426379547672_RTEC_Regular_DEF.JPG,5
2.03E-13,2.10E-10,7.58E-13,7.30E-08,1.13E-14,0.9999999,0.9999999,5,other\637848426380172698_RTEC_Regular_DEF.JPG,5
9.89E-14,5.51E-08,3.57E-12,2.05E-06,8.17E-14,0.99999785,0.99999785,5,other\637848426380641525_RTEC_Regular_DEF.JPG,5
2.18E-14,7.25E-10,2.30E-13,7.73E-08,2.60E-15,0.9999999,0.9999999,5,other\637848426381110348_RTEC_Regular_DEF.JPG,5
3.52E-13,2.55E-08,1.44E-11,9.74E-07,1.13E-13,0.99999905,0.99999905,5,other\637848426381579106_RTEC_Regular_DEF.JPG,5
6.60E-12,4.34E-06,3.58E-09,2.92E-06,2.91E-12,0.9999927,0.9999927,5,other\637848426382048017_RTEC_Regular_DEF.JPG,5
5.84E-08,4.44E-09,0.0737739,0.000477692,2.02E-10,0.9257484,0.9257484,5,other\637848426382516795_RTEC_Regular_DEF.JPG,5
5.62E-10,2.13E-05,0.000152457,0.000576142,4.24E-08,0.99925,0.99925,5,other\637848426382985378_RTEC_Regular_DEF.JPG,5
9.88E-13,1.35E-09,2.26E-13,1.96E-07,9.30E-15,0.99999976,0.99999976,5,other\637848426383454180_RTEC_Regular_DEF.JPG,5
2.57E-10,9.68E-05,7.84E-06,1.79E-05,6.97E-08,0.99987733,0.99987733,5,other\637848426383922568_RTEC_Regular_DEF.JPG,5
4.46E-11,2.39E-05,5.06E-06,1.86E-05,1.41E-08,0.99995244,0.99995244,5,other\637848426384235112_RTEC_Regular_DEF.JPG,5
5.26E-13,4.28E-08,5.96E-12,4.86E-07,2.42E-14,0.9999995,0.9999995,5,other\637848426384703905_RTEC_Regular_DEF.JPG,5
1.24E-16,2.67E-11,7.43E-11,4.33E-07,4.52E-16,0.9999995,0.9999995,5,other\637848426385016455_RTEC_Regular_DEF.JPG,5
1.17E-12,9.39E-18,1.63E-07,5.17E-06,5.87E-09,0.99999464,0.99999464,5,other\637848426385798472_RTEC_Regular_DEF.JPG,5
2.91E-14,1.02E-11,5.89E-14,1.57E-08,5.26E-16,1,1,5,other\637848426386267265_RTEC_Regular_DEF.JPG,5
4.89E-12,6.02E-14,0.8884504,0.000437989,0.001601201,0.10951052,0.8884504,2,other\637848426386736068_RTEC_Regular_DEF.JPG,5
3.55E-13,1.92E-17,7.13E-07,2.07E-06,4.31E-10,0.99999726,0.99999726,5,other\637848426387204773_RTEC_Regular_DEF.JPG,5
7.85E-12,6.78E-07,1.18E-11,2.64E-07,4.57E-13,0.99999905,0.99999905,5,other\637848426387673615_RTEC_Regular_DEF.JPG,5
1.34E-13,1.78E-09,1.11E-12,2.71E-08,3.86E-14,1,1,5,other\637848426388142510_RTEC_Regular_DEF.JPG,5
3.58E-13,2.10E-10,4.20E-12,2.49E-07,1.96E-14,0.99999976,0.99999976,5,other\637848426388767571_RTEC_Regular_DEF.JPG,5
5.16E-10,1.27E-09,1.19E-07,0.000104773,2.46E-09,0.9998951,0.9998951,5,other\637848426389236364_RTEC_Regular_DEF.JPG,5
9.62E-14,9.13E-10,2.37E-13,5.39E-09,9.78E-16,1,1,5,other\637848426389705152_RTEC_Regular_DEF.JPG,5
6.21E-12,1.47E-07,7.69E-12,9.30E-07,8.56E-14,0.9999989,0.9999989,5,other\637848426390173368_RTEC_Regular_DEF.JPG,5
2.54E-14,2.62E-10,1.81E-13,1.28E-08,1.58E-15,1,1,5,other\637848426390642733_RTEC_Regular_DEF.JPG,5
7.11E-14,1.48E-10,1.51E-13,2.38E-08,6.88E-16,1,1,5,other\637848426394080678_RTEC_Regular_DEF.JPG,5
4.42E-13,2.64E-11,8.44E-14,8.06E-08,1.49E-15,0.9999999,0.9999999,5,other\637848426394862113_RTEC_Regular_DEF.JPG,5
7.69E-14,5.03E-11,4.73E-14,3.24E-08,9.68E-17,1,1,5,other\637848426395643251_RTEC_Regular_DEF.JPG,5
2.14E-12,6.20E-10,2.88E-12,6.92E-08,6.05E-14,0.9999999,0.9999999,5,other\637848426396111618_RTEC_Regular_DEF.JPG,5
7.03E-15,4.70E-10,3.93E-12,3.14E-08,5.60E-14,1,1,5,other\637848426397830972_RTEC_Regular_DEF.JPG,5
1.53E-13,7.05E-09,1.14E-11,1.72E-07,1.03E-13,0.99999976,0.99999976,5,other\637848426398924923_RTEC_Regular_DEF.JPG,5
1.71E-12,2.02E-08,1.74E-11,3.91E-07,5.40E-14,0.99999964,0.99999964,5,other\637848426399393848_RTEC_Regular_DEF.JPG,5
7.55E-14,7.53E-10,9.54E-13,3.65E-08,7.07E-14,1,1,5,other\637848426400487765_RTEC_Regular_DEF.JPG,5
1.29E-13,6.16E-08,3.46E-11,3.77E-07,1.91E-13,0.9999995,0.9999995,5,other\637848426400956636_RTEC_Regular_DEF.JPG,5
9.52E-13,3.07E-08,2.48E-12,3.92E-08,2.36E-13,0.9999999,0.9999999,5,other\637848426401425444_RTEC_Regular_DEF.JPG,5
3.10E-13,5.68E-09,2.12E-12,7.29E-08,2.30E-13,0.9999999,0.9999999,5,other\637848426553788715_RTEC_Regular_DEF.JPG,5
1.66E-14,9.79E-12,1.23E-13,8.53E-09,2.77E-15,1,1,5,other\637848426554257444_RTEC_Regular_DEF.JPG,5
5.47E-13,1.23E-06,2.65E-11,8.98E-07,3.91E-13,0.99999785,0.99999785,5,other\637848426554726232_RTEC_Regular_DEF.JPG,5
5.36E-13,2.48E-09,7.14E-13,1.48E-07,9.35E-14,0.9999999,0.9999999,5,other\637848426555351341_RTEC_Regular_DEF.JPG,5
1.19E-14,7.98E-11,1.09E-12,2.71E-08,7.44E-14,1,1,5,other\637848426555820242_RTEC_Regular_DEF.JPG,5
2.67E-13,8.27E-08,2.91E-11,2.85E-07,2.42E-13,0.99999964,0.99999964,5,other\637848426556288957_RTEC_Regular_DEF.JPG,5
2.47E-13,6.74E-10,9.44E-12,9.75E-09,5.13E-14,1,1,5,other\637848426556757847_RTEC_Regular_DEF.JPG,5
4.37E-12,1.22E-07,5.76E-09,2.78E-05,1.94E-09,0.9999721,0.9999721,5,other\637848426557226327_RTEC_Regular_DEF.JPG,5
2.31E-12,4.55E-08,1.17E-09,7.40E-07,8.99E-11,0.99999917,0.99999917,5,other\637848426557694812_RTEC_Regular_DEF.JPG,5
6.11E-11,6.58E-07,2.38E-11,1.06E-06,7.80E-14,0.99999833,0.99999833,5,other\637848426558163581_RTEC_Regular_DEF.JPG,5
1.23E-15,2.60E-10,6.18E-14,1.77E-08,1.31E-15,1,1,5,other\637848426558476131_RTEC_Regular_DEF.JPG,5
1.90E-12,1.98E-06,1.37E-08,1.09E-05,2.89E-10,0.9999871,0.9999871,5,other\637848426558788661_RTEC_Regular_DEF.JPG,5
2.19E-13,1.35E-10,4.71E-13,3.44E-08,3.70E-14,1,1,5,other\637848426559101196_RTEC_Regular_DEF.JPG,5
1.18E-09,2.24E-05,5.59E-05,1.78E-05,5.17E-08,0.9999039,0.9999039,5,other\637848426559414435_RTEC_Regular_DEF.JPG,5
9.96E-12,1.23E-05,1.87E-06,4.34E-06,6.06E-08,0.9999814,0.9999814,5,other\637848426559883252_RTEC_Regular_DEF.JPG,5
1.72E-13,3.27E-07,2.10E-12,4.45E-08,2.61E-14,0.99999964,0.99999964,5,other\637848426560352075_RTEC_Regular_DEF.JPG,5
4.39E-15,1.03E-09,1.22E-13,1.03E-08,1.43E-14,1,1,5,other\637848426563477475_RTEC_Regular_DEF.JPG,5
8.78E-16,4.13E-10,1.91E-13,7.86E-09,2.25E-15,1,1,5,other\637848426564102535_RTEC_Regular_DEF.JPG,5
2.17E-14,2.42E-10,6.07E-13,2.95E-08,3.10E-15,1,1,5,other\637848426564571289_RTEC_Regular_DEF.JPG,5
1.76E-14,1.14E-09,2.63E-13,2.29E-08,5.59E-16,1,1,5,other\637848426565040165_RTEC_Regular_DEF.JPG,5
3.98E-14,1.01E-10,1.20E-13,2.37E-08,1.87E-15,1,1,5,other\637848426565508899_RTEC_Regular_DEF.JPG,5
2.25E-13,2.38E-09,2.37E-13,3.57E-08,6.83E-15,1,1,5,other\637848426565977761_RTEC_Regular_DEF.JPG,5
2.40E-13,7.86E-09,4.57E-12,7.23E-08,3.93E-14,0.9999999,0.9999999,5,other\637848426566446500_RTEC_Regular_DEF.JPG,5
9.36E-13,3.19E-09,2.49E-12,1.14E-07,5.98E-14,0.9999999,0.9999999,5,other\637848426566915376_RTEC_Regular_DEF.JPG,5
2.42E-11,2.66E-06,1.92E-11,2.40E-06,6.14E-14,0.999995,0.999995,5,other\637848426567540412_RTEC_Regular_DEF.JPG,5
9.25E-12,3.07E-06,7.22E-10,1.66E-06,2.33E-14,0.99999523,0.99999523,5,other\637848426568009166_RTEC_Regular_DEF.JPG,5
7.01E-14,3.98E-10,1.92E-13,5.19E-08,2.46E-14,1,1,5,other\637848426568478042_RTEC_Regular_DEF.JPG,5
3.12E-12,1.43E-08,6.04E-12,6.52E-08,8.25E-14,0.9999999,0.9999999,5,other\637848426568946893_RTEC_Regular_DEF.JPG,5
7.79E-12,8.60E-08,7.19E-12,8.69E-08,9.08E-14,0.9999999,0.9999999,5,other\637848426569571734_RTEC_Regular_DEF.JPG,5
4.05E-16,3.45E-10,1.60E-13,7.64E-09,7.34E-15,1,1,5,other\637848426570040121_RTEC_Regular_DEF.JPG,5
5.90E-13,5.18E-07,6.72E-12,4.22E-07,1.45E-13,0.99999905,0.99999905,5,other\637848426570821449_RTEC_Regular_DEF.JPG,5
1.39E-14,2.33E-09,1.07E-12,6.49E-08,8.85E-14,0.9999999,0.9999999,5,other\637848426571759788_RTEC_Regular_DEF.JPG,5
5.04E-14,1.67E-09,1.07E-12,1.74E-08,1.34E-14,1,1,5,other\637848426572541111_RTEC_Regular_DEF.JPG,5
6.40E-11,0.000466226,2.85E-10,1.21E-05,1.27E-13,0.9995216,0.9995216,5,other\637848426573009879_RTEC_Regular_DEF.JPG,5
4.81E-15,1.10E-10,6.63E-13,4.54E-08,1.98E-15,1,1,5,other\637848426573634348_RTEC_Regular_DEF.JPG,5
3.80E-15,1.94E-09,2.01E-12,1.88E-07,2.16E-15,0.99999976,0.99999976,5,other\637848426574103762_RTEC_Regular_DEF.JPG,5
1.58E-14,5.11E-11,1.67E-13,1.79E-08,1.63E-14,1,1,5,other\637848426574572555_RTEC_Regular_DEF.JPG,5
1.67E-12,1.25E-09,4.93E-13,9.35E-09,6.95E-15,1,1,5,other\637848426575041431_RTEC_Regular_DEF.JPG,5
6.69E-13,6.44E-09,5.50E-12,2.29E-08,1.31E-13,1,1,5,other\637848426575510317_RTEC_Regular_DEF.JPG,5
3.98E-12,1.73E-09,3.55E-13,6.95E-08,2.86E-14,0.9999999,0.9999999,5,other\637848426575978987_RTEC_Regular_DEF.JPG,5
2.10E-11,5.06E-06,1.19E-11,2.52E-07,5.48E-14,0.99999464,0.99999464,5,other\637848426576447849_RTEC_Regular_DEF.JPG,5
1.89E-12,3.26E-06,1.90E-11,1.29E-07,5.02E-14,0.99999666,0.99999666,5,other\637848426576916652_RTEC_Regular_DEF.JPG,5
1.23E-12,7.78E-10,3.05E-10,8.37E-07,6.95E-12,0.99999917,0.99999917,5,other\637848426577385488_RTEC_Regular_DEF.JPG,5
2.35E-13,1.21E-07,1.24E-11,6.10E-07,6.76E-16,0.9999993,0.9999993,5,other\637848426577854242_RTEC_Regular_DEF.JPG,5
1.69E-12,4.56E-07,1.70E-11,4.19E-07,4.13E-16,0.99999917,0.99999917,5,other\637848426578323167_RTEC_Regular_DEF.JPG,5
1.14E-12,4.39E-10,2.77E-08,3.49E-06,3.89E-10,0.9999964,0.9999964,5,other\637848426578791862_RTEC_Regular_DEF.JPG,5
5.58E-14,3.98E-09,9.00E-14,2.16E-08,2.05E-15,1,1,5,other\637848426579260069_RTEC_Regular_DEF.JPG,5
2.81E-13,2.08E-07,3.64E-12,6.57E-08,3.11E-14,0.99999976,0.99999976,5,other\637848426579729517_RTEC_Regular_DEF.JPG,5
5.79E-14,4.68E-09,8.70E-13,9.34E-08,2.67E-14,0.9999999,0.9999999,5,other\637848426580198261_RTEC_Regular_DEF.JPG,5
5.87E-13,5.35E-08,1.26E-12,8.67E-08,5.23E-14,0.9999999,0.9999999,5,other\637848426580667127_RTEC_Regular_DEF.JPG,5
1.75E-12,3.88E-08,7.24E-12,2.88E-08,8.49E-14,0.9999999,0.9999999,5,other\637848426581135900_RTEC_Regular_DEF.JPG,5
3.23E-11,7.82E-07,1.65E-11,5.04E-07,1.60E-12,0.9999987,0.9999987,5,other\637848426581604097_RTEC_Regular_DEF.JPG,5
1.63E-14,4.01E-08,1.98E-12,3.82E-07,1.79E-14,0.9999995,0.9999995,5,other\637848426582072919_RTEC_Regular_DEF.JPG,5
3.30E-12,1.93E-06,2.70E-11,2.33E-07,1.29E-15,0.99999785,0.99999785,5,other\637848426582542338_RTEC_Regular_DEF.JPG,5
2.16E-12,4.45E-08,2.40E-11,4.24E-07,6.77E-16,0.9999995,0.9999995,5,other\637848426583010515_RTEC_Regular_DEF.JPG,5
1.81E-13,1.12E-08,4.04E-13,5.23E-08,1.07E-14,0.9999999,0.9999999,5,other\637848426583323065_RTEC_Regular_DEF.JPG,5
2.74E-14,3.55E-10,6.43E-13,3.01E-07,3.86E-14,0.99999964,0.99999964,5,other\637848426583635605_RTEC_Regular_DEF.JPG,5
1.69E-10,7.92E-22,1.07E-13,1.19E-07,6.87E-19,0.9999999,0.9999999,5,other\637848426583948140_RTEC_Regular_DEF.JPG,5
1.16E-08,1.50E-07,0.000323747,0.000268636,1.57E-08,0.9994074,0.9994074,5,other\637848426584260670_RTEC_Regular_DEF.JPG,5
3.89E-09,1.43E-06,0.0003821,0.00046305,3.38E-08,0.9991534,0.9991534,5,other\637848426584573249_RTEC_Regular_DEF.JPG,5
1.13E-14,4.12E-10,8.82E-13,2.06E-08,5.64E-15,1,1,5,other\637848426584886366_RTEC_Regular_DEF.JPG,5
3.03E-11,3.97E-08,1.44E-11,2.28E-06,3.72E-14,0.99999774,0.99999774,5,other\637848426585355242_RTEC_Regular_DEF.JPG,5
6.04E-12,1.79E-16,0.010569815,5.69E-05,0.000595511,0.9887778,0.9887778,5,other\637848426585824064_RTEC_Regular_DEF.JPG,5
8.27E-14,2.92E-10,4.28E-12,4.02E-08,1.67E-14,1,1,5,other\637848426588793128_RTEC_Regular_DEF.JPG,5
1.61E-13,8.73E-09,6.92E-12,1.26E-07,7.89E-14,0.9999999,0.9999999,5,other\637848426589262038_RTEC_Regular_DEF.JPG,5
1.15E-12,8.72E-09,2.38E-12,2.04E-07,2.91E-14,0.99999976,0.99999976,5,other\637848426589730856_RTEC_Regular_DEF.JPG,5
1.89E-12,1.48E-15,0.93844616,0.000746362,0.029740637,0.031066783,0.93844616,2,other\637848426590199624_RTEC_Regular_DEF.JPG,5
1.22E-13,2.65E-08,2.04E-12,1.85E-08,4.36E-15,1,1,5,other\637848426590668422_RTEC_Regular_DEF.JPG,5
8.27E-12,5.68E-07,1.54E-10,2.17E-06,2.44E-11,0.99999726,0.99999726,5,other\637848426591137235_RTEC_Regular_DEF.JPG,5
6.21E-08,1.20E-20,1.83E-11,0.000990836,6.88E-16,0.99900913,0.99900913,5,other\637848426801789182_RTEC_Regular_DEF.JPG,5
2.26E-10,0.001500135,1.32E-06,0.5154838,7.73E-11,0.48301473,0.5154838,3,other\637848426802258014_RTEC_Regular_DEF.JPG,5
1.76E-12,9.72E-07,1.20E-10,2.21E-07,3.55E-14,0.9999988,0.9999988,5,other\637848426803039298_RTEC_Regular_DEF.JPG,5
3.99E-12,4.71E-08,3.93E-11,5.42E-06,1.22E-13,0.9999945,0.9999945,5,other\637848426803508189_RTEC_Regular_DEF.JPG,5
1.00E-11,3.15E-08,4.85E-11,3.61E-06,2.76E-13,0.9999963,0.9999963,5,other\637848426803976781_RTEC_Regular_DEF.JPG,5
7.91E-16,9.38E-12,1.82E-12,3.45E-06,9.03E-16,0.99999654,0.99999654,5,other\637848426804445149_RTEC_Regular_DEF.JPG,5
1.79E-13,5.27E-10,2.84E-12,1.24E-07,4.67E-14,0.9999999,0.9999999,5,other\637848426805070190_RTEC_Regular_DEF.JPG,5
1.21E-12,5.83E-07,1.41E-13,7.64E-06,3.74E-12,0.9999918,0.9999918,5,other\637848426805382749_RTEC_Regular_DEF.JPG,5
3.86E-08,1.58E-18,2.78E-12,0.006499714,4.50E-19,0.9935002,0.9935002,5,other\637848426805695289_RTEC_Regular_DEF.JPG,5
2.03E-07,2.43E-18,6.41E-12,0.09078135,5.57E-18,0.9092185,0.9092185,5,other\637848426806164420_RTEC_Regular_DEF.JPG,5
2.02E-12,3.96E-15,9.36E-14,6.01E-05,5.12E-14,0.9999399,0.9999399,5,other\637848426806633569_RTEC_Regular_DEF.JPG,5
3.24E-08,3.61E-21,3.49E-14,0.005763604,1.16E-12,0.9942364,0.9942364,5,other\637848426807414932_RTEC_Regular_DEF.JPG,5
2.15E-08,3.69E-21,5.94E-06,0.7184465,2.80E-13,0.28154752,0.7184465,3,other\637848426808040002_RTEC_Regular_DEF.JPG,5
6.14E-13,3.12E-07,2.18E-08,4.99E-06,6.47E-10,0.99999464,0.99999464,5,other\637848426808665048_RTEC_Regular_DEF.JPG,5
4.18E-13,7.11E-20,1.34E-16,7.87E-09,2.61E-22,1,1,5,other\637848426809290059_RTEC_Regular_DEF.JPG,5
2.16E-13,1.75E-19,1.11E-16,5.58E-09,2.93E-22,1,1,5,other\637848426809758896_RTEC_Regular_DEF.JPG,5
2.79E-09,1.24E-14,3.31E-14,0.001394538,5.63E-19,0.99860543,0.99860543,5,other\637848426810227723_RTEC_Regular_DEF.JPG,5
3.80E-09,3.75E-21,1.63E-11,0.004025358,6.16E-15,0.9959746,0.9959746,5,other\637848426810696590_RTEC_Regular_DEF.JPG,5
3.69E-09,3.33E-20,2.68E-11,0.008188886,1.70E-14,0.99181104,0.99181104,5,other\637848426811321606_RTEC_Regular_DEF.JPG,5
1.27E-09,3.27E-20,3.16E-11,0.000814506,1.20E-14,0.9991855,0.9991855,5,other\637848426811790414_RTEC_Regular_DEF.JPG,5
3.06E-12,3.80E-23,2.51E-12,0.005821833,3.62E-16,0.9941782,0.9941782,5,other\637848426812259290_RTEC_Regular_DEF.JPG,5
6.86E-09,1.03E-20,3.69E-11,0.005917676,7.20E-15,0.9940823,0.9940823,5,other\637848426812571800_RTEC_Regular_DEF.JPG,5
5.63E-10,2.59E-20,4.75E-11,0.32266635,4.73E-14,0.67733365,0.67733365,5,other\637848426812884257_RTEC_Regular_DEF.JPG,5
2.80E-08,2.20E-18,4.46E-10,0.000401957,2.62E-14,0.9995981,0.9995981,5,other\637848426813353187_RTEC_Regular_DEF.JPG,5
2.00E-12,1.57E-16,3.70E-11,0.000476469,3.78E-15,0.9995235,0.9995235,5,other\637848426813822014_RTEC_Regular_DEF.JPG,5
1.16E-11,1.99E-09,1.63E-11,5.16E-06,1.05E-13,0.9999949,0.9999949,5,other\637848426814290851_RTEC_Regular_DEF.JPG,5
1.04E-13,2.16E-08,7.27E-12,2.43E-07,1.96E-14,0.99999976,0.99999976,5,other\637848426814759703_RTEC_Regular_DEF.JPG,5
1.38E-13,4.98E-08,1.86E-11,1.90E-06,1.63E-13,0.9999981,0.9999981,5,other\637848426815228437_RTEC_Regular_DEF.JPG,5
8.59E-10,1.63E-17,2.43E-14,6.07E-06,2.84E-15,0.9999939,0.9999939,5,other\637848426815697264_RTEC_Regular_DEF.JPG,5
4.69E-09,1.12E-20,5.23E-11,0.035935905,1.94E-14,0.9640641,0.9640641,5,other\637848426816165832_RTEC_Regular_DEF.JPG,5
2.79E-09,1.44E-20,1.57E-11,0.002339139,1.07E-14,0.9976609,0.9976609,5,other\637848426816634224_RTEC_Regular_DEF.JPG,5
5.42E-13,3.25E-09,5.57E-10,7.66E-06,1.03E-11,0.9999924,0.9999924,5,other\637848426816946730_RTEC_Regular_DEF.JPG,5
2.69E-11,1.16E-06,9.39E-08,0.00013723,1.58E-09,0.9998615,0.9998615,5,other\637848426818353646_RTEC_Regular_DEF.JPG,5
6.20E-10,1.13E-05,3.30E-09,1.17E-05,1.70E-12,0.999977,0.999977,5,other\637848426819135141_RTEC_Regular_DEF.JPG,5
2.77E-14,2.88E-12,2.66E-12,2.48E-08,3.63E-15,1,1,5,other\637848426819603807_RTEC_Regular_DEF.JPG,5
3.02E-12,1.68E-07,1.84E-09,9.85E-05,1.16E-13,0.9999013,0.9999013,5,other\637848426820072863_RTEC_Regular_DEF.JPG,5
5.23E-13,1.69E-07,7.94E-12,1.21E-07,1.16E-13,0.99999976,0.99999976,5,other\637848426820541607_RTEC_Regular_DEF.JPG,5
1.01E-11,3.47E-09,9.56E-12,2.02E-07,1.43E-14,0.99999976,0.99999976,5,other\637848426821322940_RTEC_Regular_DEF.JPG,5
7.27E-14,1.89E-11,5.40E-14,2.87E-08,1.82E-15,1,1,5,other\637848426821948055_RTEC_Regular_DEF.JPG,5
4.82E-12,1.03E-09,9.74E-13,1.02E-07,1.56E-14,0.9999999,0.9999999,5,other\637848426822416916_RTEC_Regular_DEF.JPG,5
1.69E-14,2.83E-09,4.82E-13,2.00E-07,1.07E-14,0.99999976,0.99999976,5,other\637848426822729392_RTEC_Regular_DEF.JPG,5
2.58E-09,8.92E-12,5.53E-08,0.000871217,2.36E-12,0.99912876,0.99912876,5,other\637848426823198176_RTEC_Regular_DEF.JPG,5
4.36E-05,4.04E-18,1.98E-12,0.005959318,1.99E-17,0.9939971,0.9939971,5,other\637848426994470105_RTEC_Regular_DEF.JPG,5
6.19E-13,1.03E-05,5.17E-13,4.14E-06,2.64E-12,0.9999856,0.9999856,5,other\637848426994938903_RTEC_Regular_DEF.JPG,5
6.38E-11,1.63E-11,0.000610108,0.13748242,1.06E-12,0.8619074,0.8619074,5,other\637848426995407667_RTEC_Regular_DEF.JPG,5
1.31E-14,1.68E-09,3.09E-12,5.91E-09,1.91E-15,1,1,5,other\637848426995876479_RTEC_Regular_DEF.JPG,5
2.83E-13,7.37E-08,1.60E-10,9.31E-07,7.51E-14,0.99999905,0.99999905,5,other\637848426996344725_RTEC_Regular_DEF.JPG,5
3.13E-14,5.66E-11,3.48E-13,8.27E-08,9.02E-15,0.9999999,0.9999999,5,other\637848426996970352_RTEC_Regular_DEF.JPG,5
8.61E-08,0.000317676,7.35E-10,1.94E-05,2.02E-12,0.9996629,0.9996629,5,other\637848426998064298_RTEC_Regular_DEF.JPG,5
7.97E-13,2.91E-08,2.30E-12,2.49E-06,1.58E-14,0.9999975,0.9999975,5,other\637848426998533130_RTEC_Regular_DEF.JPG,5
1.43E-10,4.11E-16,4.75E-15,0.000732456,2.16E-15,0.9992675,0.9992675,5,other\637848426999158152_RTEC_Regular_DEF.JPG,5
9.61E-14,1.12E-08,3.30E-12,1.11E-07,1.39E-14,0.9999999,0.9999999,5,other\637848426999627028_RTEC_Regular_DEF.JPG,5
7.56E-12,2.44E-07,7.70E-11,3.61E-06,7.21E-13,0.9999962,0.9999962,5,other\637848427000095860_RTEC_Regular_DEF.JPG,5
7.61E-09,1.49E-20,4.13E-11,0.013487455,9.44E-15,0.98651254,0.98651254,5,other\637848427000564535_RTEC_Regular_DEF.JPG,5
3.28E-09,8.21E-21,1.30E-11,0.001085667,1.09E-14,0.99891436,0.99891436,5,other\637848427001658359_RTEC_Regular_DEF.JPG,5
1.05E-07,6.47E-19,5.79E-09,0.023061972,2.70E-15,0.9769379,0.9769379,5,other\637848427002751753_RTEC_Regular_DEF.JPG,5
3.26E-10,4.93E-19,1.37E-10,0.000128563,1.92E-15,0.9998714,0.9998714,5,other\637848427003533101_RTEC_Regular_DEF.JPG,5
3.27E-09,1.41E-21,3.33E-12,0.000213662,1.75E-15,0.9997863,0.9997863,5,other\637848427004002417_RTEC_Regular_DEF.JPG,5
1.54E-09,7.97E-21,2.62E-11,0.001404925,1.03E-14,0.99859506,0.99859506,5,other\637848427004783906_RTEC_Regular_DEF.JPG,5
